position,gap_to_leader,tire_age,tire_compound,pit_stops,laps_remaining,safety_car,vsc,radio_sentiment,radio_pit_keyword,position_change_3lap,gap_delta_3lap,won,year,driver_number,lap_number
12,78.62800000000061,13,2,2,10.0,0,0,0.0,0,0,8.755000000001019,0,2023,22,43.0
12,81.6760000000013,14,2,2,9.0,0,0,0.0,0,0,9.018000000001848,0,2023,22,44.0
12,84.29899999999907,15,2,2,8.0,0,0,0.0,0,0,8.469999999998436,0,2023,22,45.0
12,86.9989999999998,16,2,2,7.0,0,0,0.0,0,0,8.370999999999185,0,2023,22,46.0
12,89.38299999999981,17,2,2,6.0,0,0,0.0,0,0,7.706999999998516,0,2023,22,47.0
12,91.8719999999994,18,2,2,5.0,0,0,0.0,0,0,7.57300000000032,0,2023,22,48.0
12,93.68199999999888,19,2,2,4.0,0,0,0.0,0,0,6.682999999999083,0,2023,22,49.0
12,95.0689999999995,20,2,2,3.0,0,0,0.0,0,0,5.685999999999694,0,2023,22,50.0
12,98.29600000000028,21,2,2,2.0,0,0,0.0,0,0,6.424000000000888,0,2023,22,51.0
12,100.34600000000135,22,2,2,1.0,0,0,0.0,0,0,6.664000000002488,0,2023,22,52.0
19,28.342999999999847,1,1,1,51.0,0,0,0.0,0,0,0.0,0,2023,23,2.0
17,28.019000000000236,2,1,1,50.0,0,0,0.0,0,0,0.0,0,2023,23,3.0
17,8.712000000000444,3,1,1,49.0,0,0,0.0,0,0,0.0,0,2023,23,4.0
18,13.400000000000546,4,1,1,48.0,0,0,0.0,0,1,-14.942999999999302,0,2023,23,5.0
18,16.83600000000024,5,1,1,47.0,0,0,0.0,0,-1,-11.182999999999993,0,2023,23,6.0
18,19.706999999999425,6,1,1,46.0,0,0,0.0,0,-1,10.99499999999898,0,2023,23,7.0
18,22.72700000000077,7,1,1,45.0,0,0,0.0,0,0,9.327000000000226,0,2023,23,8.0
17,25.25,8,1,1,44.0,0,0,0.0,0,1,8.41399999999976,0,2023,23,9.0
15,27.399000000000346,9,1,1,43.0,0,0,0.0,0,3,7.692000000000917,0,2023,23,10.0
14,30.019999999999527,10,1,1,42.0,0,0,0.0,0,4,7.292999999998756,0,2023,23,11.0
11,33.64900000000034,11,1,1,41.0,0,0,0.0,0,6,8.399000000000342,0,2023,23,12.0
12,45.86399999999958,12,1,1,40.0,0,1,0.0,0,3,18.46499999999924,0,2023,23,13.0
17,74.42799999999988,1,0,2,39.0,0,0,0.0,0,-3,44.40800000000036,0,2023,23,14.0
17,75.23999999999978,2,0,2,38.0,0,0,0.0,0,-6,41.59099999999944,0,2023,23,15.0
17,73.61699999999928,3,0,2,37.0,0,0,0.0,0,-5,27.7529999999997,0,2023,23,16.0
17,64.27300000000014,4,0,2,36.0,0,0,0.0,0,0,-10.154999999999744,0,2023,23,17.0
17,61.17100000000028,5,0,2,35.0,0,0,0.0,0,0,-14.068999999999503,0,2023,23,18.0
17,60.56500000000051,6,0,2,34.0,0,0,0.0,0,0,-13.05199999999877,0,2023,23,19.0
17,63.319000000000415,7,0,2,33.0,0,0,0.0,0,0,-0.9539999999997236,0,2023,23,20.0
16,66.17500000000018,8,0,2,32.0,0,0,0.0,0,1,5.003999999999905,0,2023,23,21.0
16,68.65400000000045,9,0,2,31.0,0,0,0.0,0,1,8.088999999999942,0,2023,23,22.0
16,70.85100000000057,10,0,2,30.0,0,0,0.0,0,1,7.532000000000153,0,2023,23,23.0
16,73.28399999999965,11,0,2,29.0,0,0,0.0,0,0,7.108999999999469,0,2023,23,24.0
16,75.6239999999998,12,0,2,28.0,0,0,0.0,0,0,6.969999999999345,0,2023,23,25.0
16,86.15800000000036,13,0,2,27.0,0,0,0.0,0,0,15.306999999999787,0,2023,23,26.0
18,25.63799999999992,1,0,1,51.0,0,0,0.0,0,0,0.0,0,2023,24,2.0
16,26.910000000000764,2,0,1,50.0,0,0,0.0,0,0,0.0,0,2023,24,3.0
16,8.051000000000386,3,0,1,49.0,0,0,0.0,0,0,0.0,0,2023,24,4.0
16,11.510000000000218,4,0,1,48.0,0,0,0.0,0,2,-14.127999999999702,0,2023,24,5.0
16,15.010000000000218,5,0,1,47.0,0,0,0.0,0,0,-11.900000000000546,0,2023,24,6.0
17,18.0049999999992,6,0,1,46.0,0,0,0.0,0,-1,9.953999999998814,0,2023,24,7.0
17,20.58600000000024,7,0,1,45.0,0,0,0.0,0,-1,9.076000000000022,0,2023,24,8.0
16,23.26000000000022,8,0,1,44.0,0,0,0.0,0,0,8.25,0,2023,24,9.0
16,27.971999999999756,9,0,1,43.0,0,0,0.0,0,1,9.967000000000551,0,2023,24,10.0
18,47.672999999999774,1,0,2,42.0,0,0,0.0,0,-1,27.08699999999953,0,2023,24,11.0
16,48.22699999999986,2,0,2,41.0,0,0,0.0,0,0,24.966999999999643,0,2023,24,12.0
16,59.87899999999991,3,0,2,40.0,0,1,0.0,0,0,31.907000000000156,0,2023,24,13.0
15,49.02999999999975,4,0,2,39.0,0,0,0.0,0,3,1.356999999999971,0,2023,24,14.0
15,49.76299999999992,5,0,2,38.0,0,0,0.0,0,1,1.5360000000000582,0,2023,24,15.0
15,48.75,6,0,2,37.0,0,0,0.0,0,1,-11.128999999999904,0,2023,24,16.0
15,39.34299999999985,7,0,2,36.0,0,0,0.0,0,0,-9.686999999999898,0,2023,24,17.0
15,35.918000000000575,8,0,2,35.0,0,0,0.0,0,0,-13.844999999999343,0,2023,24,18.0
14,35.249000000000706,9,0,2,34.0,0,0,0.0,0,1,-13.500999999999294,0,2023,24,19.0
15,38.64600000000064,10,0,2,33.0,0,0,0.0,0,0,-0.6969999999992069,0,2023,24,20.0
14,41.70600000000013,11,0,2,32.0,0,0,0.0,0,1,5.787999999999556,0,2023,24,21.0
13,44.52900000000045,12,0,2,31.0,0,0,0.0,0,1,9.279999999999744,0,2023,24,22.0
13,46.94100000000071,13,0,2,30.0,0,0,0.0,0,2,8.295000000000073,0,2023,24,23.0
13,49.19799999999941,14,0,2,29.0,0,0,0.0,0,1,7.49199999999928,0,2023,24,24.0
13,51.250999999999294,15,0,2,28.0,0,0,0.0,0,0,6.721999999998843,0,2023,24,25.0
11,53.77100000000064,16,0,2,27.0,0,0,0.0,0,2,6.829999999999927,0,2023,24,26.0
12,56.72800000000007,17,0,2,26.0,0,0,0.0,0,1,7.530000000000655,0,2023,24,27.0
12,59.43399999999929,18,0,2,25.0,0,0,0.0,0,1,8.182999999999993,0,2023,24,28.0
11,64.74299999999948,19,0,2,24.0,0,0,0.0,0,0,10.971999999998843,0,2023,24,29.0
15,85.27200000000084,1,2,3,23.0,0,0,0.0,0,-3,28.54400000000078,0,2023,24,30.0
15,85.95100000000002,2,2,3,22.0,0,0,0.0,0,-3,26.51700000000073,0,2023,24,31.0
14,86.4960000000001,3,2,3,21.0,0,0,0.0,0,-3,21.75300000000061,0,2023,24,32.0
14,87.48400000000038,4,2,3,20.0,0,0,0.0,0,1,2.2119999999995343,0,2023,24,33.0
14,88.40000000000055,5,2,3,19.0,0,0,0.0,0,1,2.449000000000524,0,2023,24,34.0
14,89.2529999999997,6,2,3,18.0,0,0,0.0,0,0,2.756999999999607,0,2023,24,35.0
14,89.6880000000001,7,2,3,17.0,0,0,0.0,0,0,2.2039999999997235,0,2023,24,36.0
14,87.85400000000027,8,2,3,16.0,0,0,0.0,0,0,-0.5460000000002765,0,2023,24,37.0
13,69.98700000000008,9,2,3,15.0,0,0,0.0,0,1,-19.26599999999962,0,2023,24,38.0
13,73.79600000000028,10,2,3,14.0,0,0,0.0,0,1,-15.891999999999824,0,2023,24,39.0
13,76.21399999999994,11,2,3,13.0,0,0,0.0,0,1,-11.640000000000327,0,2023,24,40.0
13,78.97199999999975,12,2,3,12.0,0,0,0.0,0,0,8.984999999999673,0,2023,24,41.0
13,81.63000000000011,13,2,3,11.0,0,0,0.0,0,0,7.833999999999833,0,2023,24,42.0
13,83.8739999999998,14,2,3,10.0,0,0,0.0,0,0,7.6599999999998545,0,2023,24,43.0
13,86.6140000000014,15,2,3,9.0,0,0,0.0,0,0,7.642000000001644,0,2023,24,44.0
13,88.48999999999978,16,2,3,8.0,0,0,0.0,0,0,6.859999999999673,0,2023,24,45.0
13,90.77099999999882,17,2,3,7.0,0,0,0.0,0,0,6.896999999999025,0,2023,24,46.0
13,92.78299999999945,18,2,3,6.0,0,0,0.0,0,0,6.16899999999805,0,2023,24,47.0
13,95.17000000000009,19,2,3,5.0,0,0,0.0,0,0,6.680000000000291,0,2023,24,48.0
13,98.21099999999932,20,2,3,4.0,0,0,0.0,0,0,7.440000000000509,0,2023,24,49.0
13,99.43199999999888,21,2,3,3.0,0,0,0.0,0,0,6.6489999999994325,0,2023,24,50.0
13,101.23599999999897,22,2,3,2.0,0,0,0.0,0,0,6.065999999998894,0,2023,24,51.0
13,102.69900000000052,23,2,3,1.0,0,0,0.0,0,0,4.488000000001193,0,2023,24,52.0
13,18.7199999999998,2,0,0,51.0,0,0,0.0,0,0,0.0,0,2023,27,2.0
12,21.670000000000076,3,0,0,50.0,0,0,0.0,0,0,0.0,0,2023,27,3.0
12,5.822000000000116,4,0,0,49.0,0,0,0.0,0,0,0.0,0,2023,27,4.0
12,9.626000000000204,5,0,0,48.0,0,0,0.0,0,1,-9.093999999999596,0,2023,27,5.0
12,11.903000000000247,6,0,0,47.0,0,0,0.0,0,0,-9.766999999999824,0,2023,27,6.0
12,14.078999999999724,7,0,0,46.0,0,0,0.0,0,0,8.256999999999607,0,2023,27,7.0
14,18.4320000000007,8,0,0,45.0,0,0,0.0,0,-2,8.806000000000495,0,2023,27,8.0
18,39.27600000000075,1,1,1,44.0,0,0,0.0,0,-6,27.373000000000506,0,2023,27,9.0
18,39.698999999999614,2,1,1,43.0,0,0,0.0,0,-6,25.61999999999989,0,2023,27,10.0
17,41.02899999999954,3,1,1,42.0,0,0,0.0,0,-3,22.596999999998843,0,2023,27,11.0
15,42.573999999999614,4,1,1,41.0,0,0,0.0,0,3,3.297999999998865,0,2023,27,12.0
15,52.07099999999991,5,1,1,40.0,0,1,0.0,0,3,12.372000000000298,0,2023,27,13.0
14,43.18299999999999,6,1,1,39.0,0,0,0.0,0,3,2.154000000000451,0,2023,27,14.0
13,44.4380000000001,7,1,1,38.0,0,0,0.0,0,2,1.8640000000004875,0,2023,27,15.0
13,42.90099999999984,8,1,1,37.0,0,0,0.0,0,2,-9.170000000000073,0,2023,27,16.0
13,33.76000000000022,9,1,1,36.0,0,0,0.0,0,1,-9.422999999999774,0,2023,27,17.0
14,31.717000000000557,10,1,1,35.0,0,0,0.0,0,-1,-12.720999999999547,0,2023,27,18.0
13,31.564000000000306,11,1,1,34.0,0,0,0.0,0,0,-11.336999999999534,0,2023,27,19.0
12,34.79700000000048,12,1,1,33.0,0,0,0.0,0,1,1.037000000000262,0,2023,27,20.0
13,39.86899999999969,13,1,1,32.0,0,0,0.0,0,1,8.151999999999134,0,2023,27,21.0
15,62.36099999999988,1,2,2,31.0,0,0,0.0,0,-2,30.79699999999957,0,2023,27,22.0
15,63.96600000000035,2,2,2,30.0,0,0,0.0,0,-3,29.16899999999987,0,2023,27,23.0
15,64.57999999999993,3,2,2,29.0,0,0,0.0,0,-2,24.71100000000024,0,2023,27,24.0
15,65.22099999999955,4,2,2,28.0,0,0,0.0,0,0,2.8599999999996726,0,2023,27,25.0
13,65.73599999999988,5,2,2,27.0,0,0,0.0,0,2,1.769999999999527,0,2023,27,26.0
13,66.1929999999993,6,2,2,26.0,0,0,0.0,0,2,1.6129999999993745,0,2023,27,27.0
13,67.4439999999995,7,2,2,25.0,0,0,0.0,0,2,2.2229999999999563,0,2023,27,28.0
13,68.5609999999997,8,2,2,24.0,0,0,0.0,0,0,2.824999999999818,0,2023,27,29.0
12,69.58500000000004,9,2,2,23.0,0,0,0.0,0,1,3.392000000000735,0,2023,27,30.0
11,71.01800000000003,10,2,2,22.0,0,0,0.0,0,2,3.574000000000524,0,2023,27,31.0
11,71.59000000000015,11,2,2,21.0,0,0,0.0,0,2,3.029000000000451,0,2023,27,32.0
11,72.48500000000058,12,2,2,20.0,0,0,0.0,0,1,2.9000000000005457,0,2023,27,33.0
11,73.41300000000047,13,2,2,19.0,0,0,0.0,0,0,2.395000000000437,0,2023,27,34.0
10,74.65299999999934,14,2,2,18.0,0,0,0.0,0,1,3.0629999999991924,0,2023,27,35.0
11,76.79399999999987,15,2,2,17.0,0,0,0.0,0,0,4.308999999999287,0,2023,27,36.0
11,77.94999999999982,16,2,2,16.0,0,0,0.0,0,0,4.536999999999352,0,2023,27,37.0
14,80.8060000000005,1,1,3,15.0,0,0,0.0,0,-4,6.153000000001157,0,2023,27,38.0
14,85.01300000000083,2,1,3,14.0,0,0,0.0,0,-3,8.21900000000096,0,2023,27,39.0
14,86.75500000000011,3,1,3,13.0,0,0,0.0,0,-3,8.805000000000291,0,2023,27,40.0
14,88.71699999999964,4,1,3,12.0,0,0,0.0,0,0,7.910999999999149,0,2023,27,41.0
14,90.77799999999934,5,1,3,11.0,0,0,0.0,0,0,5.764999999998508,0,2023,27,42.0
14,92.2540000000008,6,1,3,10.0,0,0,0.0,0,0,5.499000000000706,0,2023,27,43.0
14,94.04200000000128,7,1,3,9.0,0,0,0.0,0,0,5.325000000001637,0,2023,27,44.0
14,97.262999999999,8,1,3,8.0,0,0,0.0,0,0,6.484999999999673,0,2023,27,45.0
14,99.09100000000036,9,1,3,7.0,0,0,0.0,0,0,6.836999999999534,0,2023,27,46.0
14,100.4989999999998,10,1,3,6.0,0,0,0.0,0,0,6.456999999998516,0,2023,27,47.0
14,102.16100000000006,11,1,3,5.0,0,0,0.0,0,0,4.898000000001048,0,2023,27,48.0
14,103.18499999999948,12,1,3,4.0,0,0,0.0,0,0,4.093999999999141,0,2023,27,49.0
14,103.96299999999974,13,1,3,3.0,0,0,0.0,0,0,3.463999999999942,0,2023,27,50.0
14,105.0669999999991,14,1,3,2.0,0,0,0.0,0,0,2.90599999999904,0,2023,27,51.0
14,105.94599999999993,15,1,3,1.0,0,0,0.0,0,0,2.761000000000422,0,2023,27,52.0
16,21.824999999999815,1,2,1,51.0,0,0,0.0,0,0,0.0,0,2023,31,2.0
15,25.525000000000546,2,2,1,50.0,0,0,0.0,0,0,0.0,0,2023,31,3.0
15,7.942000000000007,3,2,1,49.0,0,0,0.0,0,0,0.0,0,2023,31,4.0
15,11.210000000000036,4,2,1,48.0,0,0,0.0,0,1,-10.614999999999782,0,2023,31,5.0
15,13.850999999999658,5,2,1,47.0,0,0,0.0,0,0,-11.674000000000888,0,2023,31,6.0
15,16.353000000000065,6,2,1,46.0,0,0,0.0,0,0,8.411000000000058,0,2023,31,7.0
15,18.60600000000068,7,2,1,45.0,0,0,0.0,0,0,7.39600000000064,0,2023,31,8.0
14,20.86200000000008,8,2,1,44.0,0,0,0.0,0,1,7.011000000000422,0,2023,31,9.0
13,23.25,9,2,1,43.0,0,0,0.0,0,2,6.896999999999935,0,2023,31,10.0
11,24.555999999999585,10,2,1,42.0,0,0,0.0,0,4,5.949999999998909,0,2023,31,11.0
10,26.45700000000033,11,2,1,41.0,0,0,0.0,0,4,5.595000000000255,0,2023,31,12.0
10,35.66199999999935,12,2,1,40.0,0,1,0.0,0,3,12.411999999999352,0,2023,31,13.0
10,27.36999999999989,13,2,1,39.0,0,0,0.0,0,1,2.8140000000003056,0,2023,31,14.0
9,28.6279999999997,14,2,1,38.0,0,0,0.0,0,1,2.170999999999367,0,2023,31,15.0
9,27.484999999999676,15,2,1,37.0,0,0,0.0,0,1,-8.17699999999968,0,2023,31,16.0
8,18.13500000000022,16,2,1,36.0,0,0,0.0,0,2,-9.234999999999673,0,2023,31,17.0
6,15.44000000000051,17,2,1,35.0,0,0,0.0,0,3,-13.187999999999192,0,2023,31,18.0
6,15.583000000000538,18,2,1,34.0,0,0,0.0,0,3,-11.901999999999134,0,2023,31,19.0
6,18.65599999999995,19,2,1,33.0,0,0,0.0,0,2,0.5209999999997308,0,2023,31,20.0
7,22.006999999999607,20,2,1,32.0,0,0,0.0,0,-1,6.566999999999098,0,2023,31,21.0
8,25.35699999999997,21,2,1,31.0,0,0,0.0,0,-2,9.773999999999432,0,2023,31,22.0
8,27.89800000000014,22,2,1,30.0,0,0,0.0,0,-2,9.24200000000019,0,2023,31,23.0
8,30.66099999999915,23,2,1,29.0,0,0,0.0,0,-1,8.653999999999542,0,2023,31,24.0
8,33.96699999999964,24,2,1,28.0,0,0,0.0,0,0,8.609999999999673,0,2023,31,25.0
8,36.61599999999999,25,2,1,27.0,0,0,0.0,0,0,8.717999999999847,0,2023,31,26.0
8,39.23999999999978,26,2,1,26.0,0,0,0.0,0,0,8.579000000000633,0,2023,31,27.0
9,44.58299999999963,27,2,1,25.0,0,0,0.0,0,-1,10.615999999999984,0,2023,31,28.0
12,65.02999999999975,1,2,2,24.0,0,0,0.0,0,-4,28.41399999999976,0,2023,31,29.0
11,65.00300000000061,2,2,2,23.0,0,0,0.0,0,-3,25.76300000000083,0,2023,31,30.0
10,65.38200000000052,3,2,2,22.0,0,0,0.0,0,-1,20.799000000000888,0,2023,31,31.0
10,65.29500000000007,4,2,2,21.0,0,0,0.0,0,2,0.2650000000003274,0,2023,31,32.0
10,65.4930000000004,5,2,2,20.0,0,0,0.0,0,1,0.4899999999997817,0,2023,31,33.0
10,65.15800000000036,6,2,2,19.0,0,0,0.0,0,0,-0.22400000000016,0,2023,31,34.0
9,65.21799999999985,7,2,2,18.0,0,0,0.0,0,1,-0.0770000000002255,0,2023,31,35.0
9,65.01400000000012,8,2,2,17.0,0,0,0.0,0,1,-0.4790000000002692,0,2023,31,36.0
9,62.84400000000005,9,2,2,16.0,0,0,0.0,0,1,-2.3140000000003056,0,2023,31,37.0
9,44.64600000000064,10,2,2,15.0,0,0,0.0,0,0,-20.571999999999207,0,2023,31,38.0
9,48.48900000000049,11,2,2,14.0,0,0,0.0,0,0,-16.524999999999636,0,2023,31,39.0
9,50.47899999999936,12,2,2,13.0,0,0,0.0,0,0,-12.365000000000691,0,2023,31,40.0
9,52.81899999999951,13,2,2,12.0,0,0,0.0,0,0,8.172999999998865,0,2023,31,41.0
9,55.39100000000053,14,2,2,11.0,0,0,0.0,0,0,6.902000000000044,0,2023,31,42.0
9,57.21500000000015,15,2,2,10.0,0,0,0.0,0,0,6.736000000000786,0,2023,31,43.0
9,60.06900000000133,16,2,2,9.0,0,0,0.0,0,0,7.250000000001819,0,2023,31,44.0
9,62.35199999999895,17,2,2,8.0,0,0,0.0,0,0,6.960999999998421,0,2023,31,45.0
10,67.14500000000044,18,2,2,7.0,0,0,0.0,0,-1,9.930000000000293,0,2023,31,46.0
10,69.6830000000009,19,2,2,6.0,0,0,0.0,0,-1,9.613999999999578,0,2023,31,47.0
10,71.87700000000041,20,2,2,5.0,0,0,0.0,0,-1,9.525000000001455,0,2023,31,48.0
10,73.5689999999995,21,2,2,4.0,0,0,0.0,0,0,6.423999999999069,0,2023,31,49.0
10,75.02199999999903,22,2,2,3.0,0,0,0.0,0,0,5.338999999998123,0,2023,31,50.0
10,76.76800000000003,23,2,2,2.0,0,0,0.0,0,0,4.890999999999622,0,2023,31,51.0
10,77.76300000000083,24,2,2,1.0,0,0,0.0,0,0,4.194000000001324,0,2023,31,52.0
9,79.7549999999992,25,2,2,0.0,0,0,0.0,0,1,4.733000000000175,0,2023,31,53.0
2,2.2239999999997053,2,1,0,51.0,0,0,0.0,0,0,0.0,0,2023,4,2.0
2,1.9160000000001676,3,1,0,50.0,0,0,0.0,0,0,0.0,0,2023,4,3.0
2,0.8239999999996144,4,1,0,49.0,0,0,0.0,0,0,0.0,0,2023,4,4.0
2,1.7360000000007858,5,1,0,48.0,0,0,0.0,0,0,-0.4879999999989195,0,2023,4,5.0
2,2.056999999999789,6,1,0,47.0,0,0,0.0,0,0,0.1409999999996216,0,2023,4,6.0
2,2.4179999999996653,7,1,0,46.0,0,0,0.0,0,0,1.594000000000051,0,2023,4,7.0
2,2.776000000000749,8,1,0,45.0,0,0,0.0,0,0,1.0399999999999636,0,2023,4,8.0
2,3.113000000000284,9,1,0,44.0,0,0,0.0,0,0,1.0560000000004948,0,2023,4,9.0
2,3.8239999999996144,10,1,0,43.0,0,0,0.0,0,0,1.405999999999949,0,2023,4,10.0
2,4.373999999999796,11,1,0,42.0,0,0,0.0,0,0,1.5979999999990468,0,2023,4,11.0
2,4.935999999999694,12,1,0,41.0,0,0,0.0,0,0,1.8229999999994104,0,2023,4,12.0
2,5.402999999999338,13,1,0,40.0,0,0,0.0,0,0,1.5789999999997235,0,2023,4,13.0
2,9.246000000000096,14,1,0,39.0,0,1,0.0,0,0,4.872000000000298,0,2023,4,14.0
2,9.980000000000471,15,1,0,38.0,0,0,0.0,0,0,5.0440000000007785,0,2023,4,15.0
2,8.03399999999965,16,1,0,37.0,0,0,0.0,0,0,2.631000000000313,0,2023,4,16.0
1,0.0,17,1,0,36.0,0,0,0.0,0,1,-9.246000000000096,0,2023,4,17.0
5,14.682000000000698,1,2,1,35.0,0,0,0.0,0,-3,4.7020000000002256,0,2023,4,18.0
4,10.893000000000027,2,2,1,34.0,0,0,0.0,0,-2,2.8590000000003783,0,2023,4,19.0
4,11.325000000000728,3,2,1,33.0,0,0,0.0,0,-3,11.325000000000728,0,2023,4,20.0
4,11.313000000000102,4,2,1,32.0,0,0,0.0,0,1,-3.3690000000005966,0,2023,4,21.0
4,11.36700000000019,5,2,1,31.0,0,0,0.0,0,0,0.47400000000016,0,2023,4,22.0
4,11.709000000000742,6,2,1,30.0,0,0,0.0,0,0,0.3840000000000145,0,2023,4,23.0
3,12.131999999999609,7,2,1,29.0,0,0,0.0,0,1,0.8189999999995052,0,2023,4,24.0
3,12.557999999999993,8,2,1,28.0,0,0,0.0,0,1,1.1909999999998035,0,2023,4,25.0
3,13.44800000000032,9,2,1,27.0,0,0,0.0,0,1,1.738999999999578,0,2023,4,26.0
2,12.984999999999673,10,2,1,26.0,0,0,0.0,0,1,0.8530000000000655,0,2023,4,27.0
2,13.445999999999913,11,2,1,25.0,0,0,0.0,0,1,0.88799999999992,0,2023,4,28.0
2,13.778999999999542,12,2,1,24.0,0,0,0.0,0,1,0.3309999999992215,0,2023,4,29.0
2,14.217000000000551,13,2,1,23.0,0,0,0.0,0,0,1.2320000000008804,0,2023,4,30.0
2,14.318000000000213,14,2,1,22.0,0,0,0.0,0,0,0.8720000000002983,0,2023,4,31.0
2,14.842999999999847,15,2,1,21.0,0,0,0.0,0,0,1.0640000000003056,0,2023,4,32.0
2,15.140000000000327,16,2,1,20.0,0,0,0.0,0,0,0.9229999999997744,0,2023,4,33.0
2,15.409999999999854,17,2,1,19.0,0,0,0.0,0,0,1.0919999999996437,0,2023,4,34.0
2,15.481999999999973,18,2,1,18.0,0,0,0.0,0,0,0.6390000000001237,0,2023,4,35.0
2,17.76800000000003,19,2,1,17.0,0,0,0.0,0,0,2.6279999999997017,0,2023,4,36.0
4,34.284999999999854,1,2,2,16.0,0,0,0.0,0,-2,18.875,0,2023,4,37.0
3,14.210000000000036,2,2,2,15.0,0,0,0.0,0,-1,-1.2719999999999343,0,2023,4,38.0
2,15.999000000000706,3,2,2,14.0,0,0,0.0,0,0,-1.7689999999993231,0,2023,4,39.0
2,15.331999999999423,4,2,2,13.0,0,0,0.0,0,2,-18.95300000000043,0,2023,4,40.0
2,15.721999999999753,5,2,2,12.0,0,0,0.0,0,1,1.5119999999997162,0,2023,4,41.0
2,16.31800000000021,6,2,2,11.0,0,0,0.0,0,0,0.3189999999995052,0,2023,4,42.0
2,16.40099999999984,7,2,2,10.0,0,0,0.0,0,0,1.0690000000004147,0,2023,4,43.0
2,16.99800000000141,8,2,2,9.0,0,0,0.0,0,0,1.276000000001659,0,2023,4,44.0
2,17.161000000000058,9,2,2,8.0,0,0,0.0,0,0,0.8429999999998472,0,2023,4,45.0
2,17.555999999998676,10,2,2,7.0,0,0,0.0,0,0,1.1549999999988358,0,2023,4,46.0
2,17.74699999999939,11,2,2,6.0,0,0,0.0,0,0,0.7489999999979773,0,2023,4,47.0
2,18.136000000000426,12,2,2,5.0,0,0,0.0,0,0,0.9750000000003638,0,2023,4,48.0
2,19.174999999999272,13,2,2,4.0,0,0,0.0,0,0,1.6190000000005966,0,2023,4,49.0
2,19.23999999999978,14,2,2,3.0,0,0,0.0,0,0,1.493000000000393,0,2023,4,50.0
2,19.34100000000035,15,2,2,2.0,0,0,0.0,0,0,1.2049999999999272,0,2023,4,51.0
2,19.001000000000204,16,2,2,1.0,0,0,0.0,0,0,-0.1739999999990686,0,2023,4,52.0
2,19.45600000000013,17,2,2,0.0,0,0,0.0,0,0,0.2160000000003492,0,2023,4,53.0
10,12.567999999999756,2,0,0,51.0,0,0,0.0,0,0,0.0,0,2023,40,2.0
9,15.03400000000056,3,0,0,50.0,0,0,0.0,0,0,0.0,0,2023,40,3.0
9,4.402000000000044,4,0,0,49.0,0,0,0.0,0,0,0.0,0,2023,40,4.0
9,7.126000000000204,5,0,0,48.0,0,0,0.0,0,1,-5.4419999999995525,0,2023,40,5.0
9,9.213999999999942,6,0,0,47.0,0,0,0.0,0,0,-5.8200000000006185,0,2023,40,6.0
9,11.1299999999992,7,0,0,46.0,0,0,0.0,0,0,6.727999999999156,0,2023,40,7.0
9,12.793000000000577,8,0,0,45.0,0,0,0.0,0,0,5.667000000000371,0,2023,40,8.0
9,14.79700000000048,9,0,0,44.0,0,0,0.0,0,0,5.583000000000538,0,2023,40,9.0
10,18.92699999999968,10,0,0,43.0,0,0,0.0,0,-1,7.79700000000048,0,2023,40,10.0
16,38.97599999999966,1,1,1,42.0,0,0,0.0,0,-7,26.182999999999083,0,2023,40,11.0
14,39.53700000000026,2,1,1,41.0,0,0,0.0,0,-5,24.73999999999978,0,2023,40,12.0
14,49.80999999999949,3,1,1,40.0,0,1,0.0,0,-4,30.88299999999981,0,2023,40,13.0
13,40.61499999999978,4,1,1,39.0,0,0,0.0,0,3,1.6390000000001237,0,2023,40,14.0
12,42.11300000000029,5,1,1,38.0,0,0,0.0,0,2,2.576000000000022,0,2023,40,15.0
12,40.65599999999995,6,1,1,37.0,0,0,0.0,0,2,-9.153999999999542,0,2023,40,16.0
12,31.774000000000346,7,1,1,36.0,0,0,0.0,0,1,-8.84099999999944,0,2023,40,17.0
12,28.61200000000008,8,1,1,35.0,0,0,0.0,0,0,-13.501000000000204,0,2023,40,18.0
11,28.312000000000808,9,1,1,34.0,0,0,0.0,0,1,-12.34399999999914,0,2023,40,19.0
11,31.554000000000087,10,1,1,33.0,0,0,0.0,0,1,-0.2200000000002546,0,2023,40,20.0
11,35.003999999999905,11,1,1,32.0,0,0,0.0,0,1,6.391999999999825,0,2023,40,21.0
11,38.22100000000046,12,1,1,31.0,0,0,0.0,0,0,9.90899999999965,0,2023,40,22.0
12,42.06400000000031,13,1,1,30.0,0,0,0.0,0,-1,10.510000000000218,0,2023,40,23.0
12,44.94599999999991,14,1,1,29.0,0,0,0.0,0,-1,9.942000000000007,0,2023,40,24.0
12,49.85499999999956,15,1,1,28.0,0,0,0.0,0,-1,11.633999999999103,0,2023,40,25.0
15,70.77900000000045,1,2,2,27.0,0,0,0.0,0,-3,28.715000000000146,0,2023,40,26.0
15,71.58099999999922,2,2,2,26.0,0,0,0.0,0,-3,26.63499999999931,0,2023,40,27.0
15,72.85499999999956,3,2,2,25.0,0,0,0.0,0,-3,23.0,0,2023,40,28.0
15,74.55499999999938,4,2,2,24.0,0,0,0.0,0,0,3.7759999999989295,0,2023,40,29.0
13,75.77500000000055,5,2,2,23.0,0,0,0.0,0,2,4.194000000001324,0,2023,40,30.0
12,77.50300000000061,6,2,2,22.0,0,0,0.0,0,3,4.648000000001048,0,2023,40,31.0
